experiment,tag,population,model,features,label,split,fold,region,n,n_pos,prevalence,roc_auc,ap,auc_ci95,ap_ci95,brier,ece,logloss,thr_valmaxF1,precision,recall_sensitivity,specificity,f1,train_rows,fit_sec,date
B2,MaxEnt_v2,all,MX_HIST,v2_57,y_all,B2 region 3 (CDR-PINO KMeans regions),,3.0,390672,103239,0.2642600442314781,0.7721838767507855,0.49965321673339985,"[0.7709127737681882, 0.773596603435177]","[0.4999874393338725, 0.5044475470827611]",0.21343440694987603,0.17039218669972284,1.1032759260325298,0.4356953353730436,0.4746803028751074,0.5835488526622691,0.7680433353164041,0.5235144858270043,150000.0,541.5057504177094,2026-09-25T02:41:14
B2,MaxEnt_v2,forest,MX_HIST,v2_57,y_all,B2 region 3 (CDR-PINO KMeans regions),,3.0,276538,102904,0.3721152246707505,0.6584369680333468,0.5125268137355259,"[0.6569495675206313, 0.6604727675673774]","[0.5122658181362398, 0.5172576335225312]",0.29354111763610896,0.24060561310994905,1.5241078103279586,0.4356953353730436,0.4856785339468798,0.5846322786286248,0.6330845341350196,0.5305811071815993,150000.0,541.5057504177094,2026-09-25T02:41:14
B2,MaxEnt_v2,all,MX_HIST,v2_57,y_all,B2 region 4 (CDR-PINO KMeans regions),,4.0,716988,25400,0.035425976445909835,0.8861336619604071,0.25728863413606035,"[0.8857379826634243, 0.8889816232315207]","[0.2517791635300856, 0.2616400832778826]",0.032688861279912676,0.02894397000219748,0.2184062305096958,0.4316070940636093,0.47352568167406467,0.11759842519685039,0.9951980080626037,0.18840671124006558,150000.0,1448.790237903595,2026-09-25T03:06:45
B2,MaxEnt_v2,forest,MX_HIST,v2_57,y_all,B2 region 4 (CDR-PINO KMeans regions),,4.0,173734,25312,0.14569399196472768,0.7469295967450312,0.32191124226822654,"[0.7445580470027091, 0.7499841351854847]","[0.31830542469511725, 0.3268456839446772]",0.131788252276701,0.11724371318189249,0.8747447852858706,0.4316070940636093,0.5206553948056476,0.11800726927939317,0.9814717494711027,0.19240555251376856,150000.0,1448.790237903595,2026-09-25T03:06:45
B2,MaxEnt_v2,all,MX_HIST,v2_57,y_all,B2 region 5 (CDR-PINO KMeans regions),,5.0,800564,55861,0.06977705717469185,0.9488232384777847,0.4901362322875341,"[0.9482956209775961, 0.9492356517733527]","[0.48626387595244186, 0.49421590716225344]",0.045244978555308075,0.020059720575741034,0.1399536498227321,0.21315011381511761,0.4541303154526237,0.6960849250818997,0.9372380667192156,0.5496593254360916,150000.0,1470.2763214111328,2026-09-25T03:32:40
B2,MaxEnt_v2,forest,MX_HIST,v2_57,y_all,B2 region 5 (CDR-PINO KMeans regions),,5.0,218700,55652,0.25446730681298585,0.7746358173248971,0.49492692772474506,"[0.7729316163255352, 0.776672829362993]","[0.4914041167901968, 0.49833627958334514]",0.16427433660232688,0.07378599212210603,0.5017660334167757,0.21315011381511761,0.4550444114170694,0.6986990584345576,0.7143969873902164,0.551143490925069,150000.0,1470.2763214111328,2026-09-25T03:32:40
B2,MaxEnt_biswas15_LQHP,all,MX_BISWAS,biswas15,y_all,B2 region 0 (CDR-PINO KMeans regions),,0.0,827506,7700,0.009305068482887133,0.9194283156506047,0.18340906696189915,"[0.9165689360709064, 0.922658773705442]","[0.17510785357085934, 0.1889186181677793]",0.008265317503120616,0.0013069690550383496,0.03771376950295312,0.39933919990905953,0.3614900314795383,0.08948051948051948,0.9985155024481401,0.14345200916094109,150000.0,645.8489785194397,2026-09-25T03:44:13
B2,MaxEnt_biswas15_LQHP,forest,MX_BISWAS,biswas15,y_all,B2 region 0 (CDR-PINO KMeans regions),,0.0,104818,7633,0.07282146196264,0.7984353902725942,0.25521213709067697,"[0.7924671596358492, 0.8035871717310791]","[0.24843951112447096, 0.2642224172142868]",0.06189155174327063,0.03415198756456903,0.2603522067768628,0.3954280928307824,0.40341880341880343,0.09275514214594524,0.9892267325204507,0.15083084789092457,150000.0,645.8489785194397,2026-09-25T03:44:13
B2,MaxEnt_biswas15_LQHP,all,MX_BISWAS,biswas15,y_all,B2 region 1 (CDR-PINO KMeans regions),,1.0,954932,55819,0.05845337678494385,0.9132627289529294,0.340594215865372,"[0.9123054577402467, 0.9142913977293071]","[0.3376881085496481, 0.3433560590661718]",0.06583698917391853,0.06381478550175115,0.21924145332937775,0.5049304677936887,0.34536728910130443,0.6265787635034665,0.9262673323597812,0.4452918109594622,150000.0,716.3849637508392,2026-09-25T03:57:04
B2,MaxEnt_biswas15_LQHP,forest,MX_BISWAS,biswas15,y_all,B2 region 1 (CDR-PINO KMeans regions),,1.0,263106,55534,0.2110708231663284,0.7116966228926153,0.3525079073516195,"[0.7091797172471729, 0.7137942240604925]","[0.3497913923570735, 0.3556603807150149]",0.2322683096791757,0.20891436946569886,0.7397400523327167,0.5049304677936887,0.34870863438585287,0.6292001296503044,0.6855934326402405,0.4487279918838049,150000.0,716.3849637508392,2026-09-25T03:57:04
B2,MaxEnt_biswas15_LQHP,all,MX_BISWAS,biswas15,y_all,B2 region 2 (CDR-PINO KMeans regions),,2.0,470106,20392,0.04337745104295627,0.8251178675533731,0.11188661193917515,"[0.8232705459690502, 0.8266807575864706]","[0.11066329463487991, 0.11306001606801162]",0.10161485631986762,0.10466785521303798,0.34271684425099114,0.5160614208336718,0.11169655942494243,0.3139466457434288,0.8867858238791766,0.16477067998146908,150000.0,535.2976126670837,2026-09-25T04:06:34
B2,MaxEnt_biswas15_LQHP,forest,MX_BISWAS,biswas15,y_all,B2 region 2 (CDR-PINO KMeans regions),,2.0,160642,20306,0.1264052987388105,0.5119682394732837,0.12093492499529016,"[0.5090811328465605, 0.5157358735385205]","[0.11995935429219179, 0.12212206327863294]",0.2842572172980681,0.30054141556962627,0.9430798224034961,0.5160614208336718,0.11637899643143253,0.31478380774155423,0.654172842321286,0.16993220789578628,150000.0,535.2976126670837,2026-09-25T04:06:34
B2,MaxEnt_biswas15_LQHP,all,MX_BISWAS,biswas15,y_all,B2 region 3 (CDR-PINO KMeans regions),,3.0,390672,103239,0.2642600442314781,0.6631503716952929,0.3285251384161133,"[0.661567377624024, 0.664640889990643]","[0.32736654986714175, 0.32968057131651485]",0.26408436070196767,0.24425817745376585,1.1234012709224606,0.42728898138299776,0.18512282849927297,0.0702932031499724,0.8888645353873772,0.10189553496208931,150000.0,457.8849513530731,2026-09-25T04:14:48
B2,MaxEnt_biswas15_LQHP,forest,MX_BISWAS,biswas15,y_all,B2 region 3 (CDR-PINO KMeans regions),,3.0,276538,102904,0.3721152246707505,0.5378541479641896,0.358540000425708,"[0.5358711286511216, 0.5397159740275127]","[0.3574379642933873, 0.3596085896332353]",0.36878737091796865,0.34941636491261197,1.5641412855034256,0.42685967041535033,0.19089017097394556,0.07041514421208116,0.8231164403285071,0.1028801033628419,150000.0,457.8849513530731,2026-09-25T04:14:48
B2,MaxEnt_biswas15_LQHP,all,MX_BISWAS,biswas15,y_all,B2 region 4 (CDR-PINO KMeans regions),,4.0,716988,25400,0.035425976445909835,0.9082115638440054,0.2344922717670236,"[0.9066069463887095, 0.9100996878499449]","[0.23243784152775518, 0.2375648280802188]",0.04468908825181437,0.05021453162670421,0.1584856622504716,0.6222498598684356,0.2846717685427363,0.34708661417322834,0.9679679230987235,0.3127960403768028,150000.0,585.5969226360321,2026-09-25T04:25:14
B2,MaxEnt_biswas15_LQHP,forest,MX_BISWAS,biswas15,y_all,B2 region 4 (CDR-PINO KMeans regions),,4.0,173734,25312,0.14569399196472768,0.7542867913667116,0.2921033999884213,"[0.7514434738377143, 0.7565984861597355]","[0.28926761141065543, 0.29515996754647456]",0.15630366794305364,0.14023556023048142,0.4925742653510838,0.6222498598684356,0.3238571586186606,0.3478982300884956,0.8761302232822628,0.335447498238196,150000.0,585.5969226360321,2026-09-25T04:25:14
B2,MaxEnt_biswas15_LQHP,all,MX_BISWAS,biswas15,y_all,B2 region 5 (CDR-PINO KMeans regions),,5.0,800564,55861,0.06977705717469185,0.9059160903455513,0.4164836114562209,"[0.9049916147503155, 0.9068991573779931]","[0.41295325789172704, 0.42041307964447333]",0.05182785957997689,0.02392260571052164,0.1750250041465598,0.24735894042617723,0.37744540183168046,0.6234224235155117,0.9228685798230972,0.47020779606551183,150000.0,726.6848275661469,2026-09-25T04:38:07
B2,MaxEnt_biswas15_LQHP,forest,MX_BISWAS,biswas15,y_all,B2 region 5 (CDR-PINO KMeans regions),,5.0,218700,55652,0.25446730681298585,0.725096913324633,0.4530315401491393,"[0.7230502120055513, 0.7269405651615105]","[0.4504150592734109, 0.45604766328989277]",0.17810146549463787,0.08336056690136359,0.5425357398577966,0.22836517269800527,0.4027369073168573,0.6541543879824624,0.6688766498209117,0.4985415554003533,150000.0,726.6848275661469,2026-09-25T04:38:07
B3static,persistence_null_everburned_trainyears,all,null,,y_testyears,,,,4160768,70144,0.016858426136713223,0.806777596143096,0.13132871627103512,"[0.8052625730607932, 0.8086849459761898]","[0.13021958710942388, 0.13270636181641157]",0.053349274846672935,0.053349185516520035,0.859888981555713,,,,,,,,2026-09-25T04:39:50
B3static,persistence_null_everburned_trainyears,forest,null,,y_testyears,,,,1197538,70040,0.05848666180112865,0.7435086567408757,0.14573986436518635,"[0.7417541095600191, 0.7447277763427793]","[0.14481103744767845, 0.1465424590558559]",0.18452354397539952,0.18452348088010567,2.974168808117254,,,,,,,,2026-09-25T04:39:50
B3static,RF_v2,all,RF,v2_57,y_testyears,,,,4160768,70144,0.016858426136713223,0.9646303030902287,0.28220136856733524,"[0.9643662613887538, 0.9649359039222826]","[0.27996784560286364, 0.2856475265628728]",0.08094779088466737,0.10880725401742283,0.25321716794112337,,,,,,,195.14232563972473,2026-09-25T04:46:33
B3static,RF_v2,forest,RF,v2_57,y_testyears,,,,1197538,70040,0.05848666180112865,0.8721851901251414,0.28230265583030933,"[0.8713846856988187, 0.8730301492721715]","[0.2798541564671321, 0.2846770921656931]",0.280470158214226,0.37398246805831603,0.8745678891245383,,,,,,,195.14232563972473,2026-09-25T04:46:33
B3static,RF_biswas15,all,RF,biswas15,y_testyears,,,,4160768,70144,0.016858426136713223,0.9614692457320975,0.264988664087321,"[0.9611716497574492, 0.9618461898739065]","[0.2629208212507191, 0.2677933160914738]",0.08170069147970672,0.11371750760338123,0.25647538171384376,,,,,,,127.99018168449402,2026-09-25T04:52:08
B3static,RF_biswas15,forest,RF,biswas15,y_testyears,,,,1197538,70040,0.05848666180112865,0.8644581442444272,0.26619779104246066,"[0.863467315627707, 0.8653598364701437]","[0.2639331818823105, 0.26849404711529445]",0.27747500329622765,0.3697722548528009,0.8584689387958249,,,,,,,127.99018168449402,2026-09-25T04:52:08
B3static,MaxEnt_v2,all,MX_HIST,v2_57,y_testyears,,,,4160768,70144,0.016858426136713223,0.957469563808129,0.2523533913030022,"[0.9571502505723366, 0.9578652488409742]","[0.2505803376181943, 0.2557636078393297]",0.04191994916875679,0.059988546107951075,0.18223678693111842,,,,,,,914.9021232128143,2026-09-25T05:16:07
B3static,MaxEnt_v2,forest,MX_HIST,v2_57,y_testyears,,,,1197538,70040,0.05848666180112865,0.8468220622404489,0.25263593565462444,"[0.8457075149000531, 0.847981902040517]","[0.25104616149811243, 0.25549291049702305]",0.14550074686571743,0.20724687381461127,0.6315550144461941,,,,,,,914.9021232128143,2026-09-25T05:16:07
B1hist,RF_v1_histlabel_fold0,all,RF,v1_57,y_v1_hist_shifted,GroupKFold(3) fold 0 (historical),0.0,,1387033,103719,0.07477760082132148,0.9491865250196538,0.5871035890745535,,,0.056454293556590575,0.0723539529783604,0.1825023930078772,,,,,,,138.36897945404053,2026-09-25T05:18:42
B1hist,MX_HIST_v1_histlabel_fold0,all,MX_HIST,v1_57,y_v1_hist_shifted,GroupKFold(3) fold 0 (historical),0.0,,1387033,103719,0.07477760082132148,0.9480592773784289,0.6198362220322211,,,0.052333966482731815,0.038745560544822526,0.21916042607853567,,,,,,,1065.6483089923859,2026-09-25T05:37:22
B1hist,RF_v1_histlabel_fold1,all,RF,v1_57,y_v1_hist_shifted,GroupKFold(3) fold 1 (historical),1.0,,1386948,66299,0.04780208053942902,0.9662538203686312,0.5588567961497838,,,0.03822502279768709,0.0495742442363976,0.1219869385547566,,,,,,,155.59167909622192,2026-09-25T05:40:02
B1hist,MX_HIST_v1_histlabel_fold1,all,MX_HIST,v1_57,y_v1_hist_shifted,GroupKFold(3) fold 1 (historical),1.0,,1386948,66299,0.04780208053942902,0.9625708643881916,0.5480840388871275,,,0.034011054214435156,0.020915761883819564,0.1202796271784244,,,,,,,1312.8134722709656,2026-09-25T06:02:44
B1hist,RF_v1_histlabel_fold2,all,RF,v1_57,y_v1_hist_shifted,GroupKFold(3) fold 2 (historical),2.0,,1387028,100056,0.07213697200056524,0.9423118038793051,0.49016973951688936,,,0.05421484854414628,0.060836652912209875,0.1753794188895374,,,,,,,149.7959566116333,2026-09-25T06:05:19
B1hist,MX_HIST_v1_histlabel_fold2,all,MX_HIST,v1_57,y_v1_hist_shifted,GroupKFold(3) fold 2 (historical),2.0,,1387028,100056,0.07213697200056524,0.9358294314763272,0.4526708577254694,,,0.056190692998412256,0.03269676913152512,0.2157416615655262,,,,,,,916.5639092922211,2026-09-25T06:21:24
maxent_n,MaxEnt_v2_n50000_seed42,all,MaxEnt(elapid),v2_57,,,,,832154,53682,0.06450969411911738,0.9634711070731345,0.6319498899158258,,,0.03830718120347405,0.019297551409097842,0.14571815395653467,0.3760191496873919,0.5317990312688086,0.6912931708952722,0.9580306035412963,0.6011468930214475,50000.0,149.80831861495972,2026-09-25T06:24:47
maxent_n,MaxEnt_v2_n50000_seed42,forest,MaxEnt(elapid),v2_57,,,,,238859,53481,0.22390196726939324,0.852185155929126,0.6338413308307491,,,0.13259501182858674,0.06782557174204092,0.5014748749499088,0.3760191496873919,0.5319493627331507,0.6937790991193133,0.8238895661836896,0.6021812516229551,50000.0,149.80831861495972,2026-09-25T06:24:47
maxent_n,MaxEnt_v2_n50000_seed43,all,MaxEnt(elapid),v2_57,,,,,832154,53682,0.06450969411911738,0.9641870712229876,0.637120768025689,,,0.03808641603340608,0.019633646496976524,0.13864555446433346,0.3987149158219734,0.5389272606421408,0.6947766476658843,0.9590107287095746,0.607008007291192,50000.0,160.05639028549194,2026-09-25T06:28:15
maxent_n,MaxEnt_v2_n50000_seed43,forest,MaxEnt(elapid),v2_57,,,,,238859,53481,0.22390196726939324,0.8559234010161846,0.6391878450428834,,,0.1317541548225484,0.06870280142693763,0.4768682849510857,0.40030040069383965,0.5400031927090136,0.6957611114227482,0.8290142303833249,0.6080661502761708,50000.0,160.05639028549194,2026-09-25T06:28:15
maxent_n,MaxEnt_v2_n50000_seed44,all,MaxEnt(elapid),v2_57,,,,,832154,53682,0.06450969411911738,0.9643335295905473,0.6356578395604856,,,0.03821860222412642,0.019946888581125245,0.1409980198548698,0.38998938533210736,0.5357224541140145,0.6981297269103237,0.9582785251107298,0.6062375645028227,50000.0,151.16416692733765,2026-09-25T06:31:34
maxent_n,MaxEnt_v2_n50000_seed44,forest,MaxEnt(elapid),v2_57,,,,,238859,53481,0.22390196726939324,0.85563645413542,0.6376231519030798,,,0.1322369964934447,0.07024038870994159,0.4852577644098545,0.38998938533210736,0.5361256994032713,0.7005291598885586,0.8251356687417062,0.6073993612295521,50000.0,151.16416692733765,2026-09-25T06:31:34
maxent_n,MaxEnt_v2_n100000_seed42,all,MaxEnt(elapid),v2_57,,,,,832154,53682,0.06450969411911738,0.9659334539204971,0.6529275655009448,,,0.03652528278347818,0.016696962823775238,0.1302914109129683,0.3749813430762524,0.5431157967111672,0.7063075146231511,0.9590274280898992,0.6140541240870002,100000.0,517.509268283844,2026-09-25T06:41:04
maxent_n,MaxEnt_v2_n100000_seed42,forest,MaxEnt(elapid),v2_57,,,,,238859,53481,0.22390196726939324,0.8615247277917302,0.6547490560619134,,,0.12638533982092118,0.05866515083187032,0.4480120929751057,0.3793684416065398,0.5454650624710782,0.7052972083543688,0.8304437419758547,0.6151688370993127,100000.0,517.509268283844,2026-09-25T06:41:04
maxent_n,MaxEnt_v2_n100000_seed43,all,MaxEnt(elapid),v2_57,,,,,832154,53682,0.06450969411911738,0.9664001068720138,0.6542099507664052,,,0.036598350544071005,0.018019600553822936,0.12800012354267304,0.4095379507518693,0.5544492751472705,0.6960619947095861,0.9614282851534801,0.6172372496386537,100000.0,517.8680572509766,2026-09-25T06:50:35
maxent_n,MaxEnt_v2_n100000_seed43,forest,MaxEnt(elapid),v2_57,,,,,238859,53481,0.22390196726939324,0.8635067701530594,0.6560263599811829,,,0.12663090266602642,0.06329161586093163,0.44024821848971035,0.4095379507518693,0.5547634959530705,0.6984723546680129,0.8382763866262447,0.6183783604820554,100000.0,517.8680572509766,2026-09-25T06:50:35
maxent_n,MaxEnt_v2_n100000_seed44,all,MaxEnt(elapid),v2_57,,,,,832154,53682,0.06450969411911738,0.9665493458254502,0.6550440539643757,,,0.03637831036902667,0.01726910655742754,0.12799257035434916,0.3698988654486838,0.5362632514923007,0.7246376811594203,0.9567884265586944,0.6163792078972595,100000.0,486.8511550426483,2026-09-25T06:59:29
maxent_n,MaxEnt_v2_n100000_seed44,forest,MaxEnt(elapid),v2_57,,,,,238859,53481,0.22390196726939324,0.8637289694044606,0.6567477230011389,,,0.12589716367067239,0.060555642266558234,0.44044072039811877,0.373861129622303,0.5385856113907506,0.7242572128419439,0.8209927823150536,0.6177720715476199,100000.0,486.8511550426483,2026-09-25T06:59:29
maxent_n,MaxEnt_v2_n150000_seed42,all,MaxEnt(elapid),v2_57,,,,,832154,53682,0.06450969411911738,0.967017946040157,0.6625503491169731,,,0.0357165094556185,0.01533836597348709,0.12532003115511184,0.4038166141594991,0.5654930444417088,0.6845497559703438,0.9637289459351139,0.6193517941112029,150000.0,1120.2393865585327,2026-09-25T07:19:02
maxent_n,MaxEnt_v2_n150000_seed42,forest,MaxEnt(elapid),v2_57,,,,,238859,53481,0.22390196726939324,0.8657422142808162,0.6642872168342202,,,0.12359316610370555,0.053753044690728016,0.43096100501552465,0.4038166141594991,0.5656551660431389,0.6869916418915128,0.8478136564209345,0.6204468311464614,150000.0,1120.2393865585327,2026-09-25T07:19:02
maxent_n,MaxEnt_v2_n150000_seed43,all,MaxEnt(elapid),v2_57,,,,,832154,53682,0.06450969411911738,0.9674375422051159,0.6639592012631754,,,0.03581766801697027,0.016977674215146676,0.12275796718257252,0.40122459537925514,0.5573885882715235,0.7080585671174695,0.9612278925895857,0.6237538461538461,150000.0,1131.0525925159454,2026-09-25T07:38:46
maxent_n,MaxEnt_v2_n150000_seed43,forest,MaxEnt(elapid),v2_57,,,,,238859,53481,0.22390196726939324,0.8673118635430892,0.665654294340582,,,0.12395457312020673,0.05957668608152433,0.4222053591858253,0.40122459537925514,0.5575100495877469,0.710551410781399,0.83730000323663,0.6247955081673423,150000.0,1131.0525925159454,2026-09-25T07:38:46
maxent_n,MaxEnt_v2_n150000_seed44,all,MaxEnt(elapid),v2_57,,,,,832154,53682,0.06450969411911738,0.9673215026820302,0.6637383578050334,,,0.03571979383245182,0.016230756679460424,0.1235936959051267,0.41044739764699345,0.5631841853544479,0.6909764911888528,0.9630429867740908,0.6205696599606844,150000.0,1153.4912769794464,2026-09-25T07:58:47
maxent_n,MaxEnt_v2_n150000_seed44,forest,MaxEnt(elapid),v2_57,,,,,238859,53481,0.22390196726939324,0.8669297536716488,0.6654297591055566,,,0.1236216040923499,0.05695018490072172,0.42522927382974857,0.41044739764699345,0.5632897934386392,0.6934612292215927,0.8448952950188264,0.6216340794998365,150000.0,1153.4912769794464,2026-09-25T07:58:47
maxent_n,MaxEnt_v2_n300000_seed42,all,MaxEnt(elapid),v2_57,,,,,832154,53682,0.06450969411911738,0.968035180108956,0.6708564177080311,,,0.03511772883672706,0.015249768969710727,0.1200579972353459,0.37591633566941907,0.5524521505453194,0.7199619984352297,0.9597801847722205,0.6251809674784253,300000.0,3411.1269290447235,2026-09-25T08:56:32
maxent_n,MaxEnt_v2_n300000_seed42,forest,MaxEnt(elapid),v2_57,,,,,238859,53481,0.22390196726939324,0.8697249985944354,0.6725388377804064,,,0.12152700074480387,0.05342584801458255,0.4127993284341804,0.37591633566941907,0.5525179444650976,0.7225369757483966,0.8311773781139078,0.6261920773948906,300000.0,3411.1269290447235,2026-09-25T08:56:32
maxent_n,MaxEnt_v2_n500000_seed42,all,MaxEnt(elapid),v2_57,,,,,832154,53682,0.06450969411911738,0.9685398307156893,0.6756184627901425,,,0.03479777359966096,0.015068350639887887,0.11807917952829776,0.40737032368764203,0.5701542435985107,0.6989121120673596,0.9636647175492503,0.6280013725342506,500000.0,7302.929088592529,2026-09-25T10:59:02
maxent_n,MaxEnt_v2_n500000_seed42,forest,MaxEnt(elapid),v2_57,,,,,238859,53481,0.22390196726939324,0.87172447186151,0.6773031146931056,,,0.1204122734259392,0.052803360723343254,0.405935106747776,0.40737032368764203,0.5701995713699443,0.7014453731231652,0.8474630215020121,0.6290495673754108,500000.0,7302.929088592529,2026-09-25T10:59:02
B1hist_v2origin,RF_v1_histlabel_fold0,all,RF,v1_57,y_v1_hist_shifted,GroupKFold(3) fold 0 (historical),0.0,,1387132,69369,0.05000893930786688,0.9458577378629924,0.42149062170314666,,,0.04162266235752525,0.05026778781507034,0.13912785826765744,,,,,,,154.06520771980286,2026-09-25T11:13:17
B1hist_v2origin,RF_v1_histlabel_fold1,all,RF,v1_57,y_v1_hist_shifted,GroupKFold(3) fold 1 (historical),1.0,,1386941,124970,0.09010477013802318,0.9526675142567874,0.5846870211401594,,,0.06032517968860664,0.06465581065098265,0.1840062618781424,,,,,,,153.60759377479553,2026-09-25T11:15:56
B1hist_v2origin,RF_v1_histlabel_fold2,all,RF,v1_57,y_v1_hist_shifted,GroupKFold(3) fold 2 (historical),2.0,,1386936,75735,0.05460598037688834,0.950802802853872,0.5557885601273672,,,0.04917347993916239,0.07031771707479448,0.1595591159262589,,,,,,,146.66769576072693,2026-09-25T11:18:27
